timestamp,content name,environment,lineID,trade count,quote count,anomaly
1711846800,wth,pt,116,40,3,0
1711846800,wth,dr,116,40,3,0
1711846800,wth,pr,116,40,3,0
1711846860,onl,qa,101,43,40,0
1711846860,onl,pt,101,43,40,0
1711846860,onl,dr,101,43,40,0
1711846860,onl,pr,101,43,40,0
1711846860,onl,qa,102,21,20,0
1711846860,onl,pt,102,21,20,0
1711846860,onl,dr,102,21,20,0
1711846860,onl,pr,102,21,20,0
1711846860,onl,qa,103,36,26,0
1711846860,onl,pt,103,36,26,0
1711846860,onl,dr,103,36,26,0
1711846860,onl,pr,103,36,26,0
1711846860,onl,qa,104,45,20,0
1711846860,onl,pt,104,45,20,0
1711846860,onl,dr,104,45,20,0
1711846860,onl,pr,104,45,20,0
1711846860,fut,qa,105,6,0,0
1711846860,fut,pt,105,6,0,0
1711846860,fut,dr,105,6,0,0
1711846860,fut,pr,105,6,0,0
1711846860,fut,qa,106,40,1,0
1711846860,fut,pt,106,40,1,0
1711846860,fut,dr,106,40,1,0
1711846860,fut,pr,106,40,1,0
1711846860,fut,qa,107,30,35,0
1711846860,fut,pt,107,30,35,0
1711846860,fut,dr,107,30,35,0
1711846860,fut,pr,107,30,35,0
1711846860,fut,qa,108,4,26,0
1711846860,fut,pt,108,4,26,0
1711846860,fut,dr,108,4,26,0
1711846860,fut,pr,108,4,26,0
1711846860,otc,qa,109,29,42,0
1711846860,otc,pt,109,29,42,0
1711846860,otc,dr,109,29,42,0
1711846860,otc,pr,109,29,42,0
1711846860,otc,qa,110,20,9,0
1711846860,otc,pt,110,20,9,0
1711846860,otc,dr,110,20,9,0
1711846860,otc,pr,110,20,9,0
1711846860,otc,qa,111,30,22,0
1711846860,otc,pt,111,30,22,0
1711846860,otc,dr,111,30,22,0
1711846860,otc,pr,111,30,22,0
1711846860,otc,qa,112,42,29,0
1711846860,otc,pt,112,42,29,0
1711846860,otc,dr,112,42,29,0
1711846860,otc,pr,112,42,29,0
1711846860,wth,qa,113,46,22,0
1711846860,wth,pt,113,46,22,0
1711846860,wth,dr,113,46,22,0
1711846860,wth,pr,113,46,22,0
1711846860,wth,qa,114,39,24,0
1711846860,wth,pt,114,39,24,0
1711846860,wth,dr,114,39,24,0
1711846860,wth,pr,114,39,24,0
1711846860,wth,qa,115,5,30,0
1711846860,wth,pt,115,5,30,0
1711846860,wth,dr,115,5,30,0
1711846860,wth,pr,115,5,30,0
1711846860,wth,qa,116,20,0,0
1711846860,wth,pt,116,20,0,0
1711846860,wth,dr,116,20,0,0
1711846860,wth,pr,116,20,0,0
1711846920,onl,qa,101,2,44,0
1711846920,onl,pt,101,2,44,0
1711846920,onl,dr,101,2,44,0
1711846920,onl,pr,101,2,44,0
1711846920,onl,qa,102,18,29,0
1711846920,onl,pt,102,18,29,0
1711846920,onl,dr,102,18,29,0
1711846920,onl,pr,102,18,29,0
1711846920,onl,qa,103,29,3,0
1711846920,onl,pt,103,29,3,0
1711846920,onl,dr,103,29,3,0
1711846920,onl,pr,103,29,3,0
1711846920,onl,qa,104,10,16,0
1711846920,onl,pt,104,10,16,0
1711846920,onl,dr,104,10,16,0
1711846920,onl,pr,104,10,16,0
1711846920,fut,qa,105,27,2,0
1711846920,fut,pt,105,27,2,0
1711846920,fut,dr,105,27,2,0
1711846920,fut,pr,105,27,2,0
1711846920,fut,qa,106,6,0,0
1711846920,fut,pt,106,6,0,0
1711846920,fut,dr,106,6,0,0
1711846920,fut,pr,106,6,0,0
1711846920,fut,qa,107,50,11,0
1711846920,fut,pt,107,50,11,0
1711846920,fut,dr,107,50,11,0
1711846920,fut,pr,107,50,11,0
1711846920,fut,qa,108,2,0,0
1711846920,fut,pt,108,2,0,0
1711846920,fut,dr,108,2,0,0
1711846920,fut,pr,108,2,0,0
1711846920,otc,qa,109,18,13,0
1711846920,otc,pt,109,18,13,0
1711846920,otc,dr,109,18,13,0
1711846920,otc,pr,109,18,13,0
1711846920,otc,qa,110,33,34,0
1711846920,otc,pt,110,33,34,0
1711846920,otc,dr,110,33,34,0
1711846920,otc,pr,110,33,34,0
1711846920,otc,qa,111,47,8,0
1711846920,otc,pt,111,47,8,0
1711846920,otc,dr,111,47,8,0
1711846920,otc,pr,111,47,8,0
1711846920,otc,qa,112,47,0,0
1711846920,otc,pt,112,47,0,0
1711846920,otc,dr,112,47,0,0
1711846920,otc,pr,112,47,0,0
1711846920,wth,qa,113,24,9,0
1711846920,wth,pt,113,24,9,0
1711846920,wth,dr,113,24,9,0
1711846920,wth,pr,113,24,9,0
1711846920,wth,qa,114,8,32,0
1711846920,wth,pt,114,8,32,0
1711846920,wth,dr,114,8,32,0
1711846920,wth,pr,114,8,32,0
1711846920,wth,qa,115,42,42,0
1711846920,wth,pt,115,42,42,0
1711846920,wth,dr,115,42,42,0
1711846920,wth,pr,115,42,42,0
1711846920,wth,qa,116,35,43,0
1711846920,wth,pt,116,35,43,0
1711846920,wth,dr,116,35,43,0
1711846920,wth,pr,116,35,43,0
1711846980,onl,qa,101,25,17,0
1711846980,onl,pt,101,25,17,0
1711846980,onl,dr,101,25,17,0
1711846980,onl,pr,101,25,17,0
1711846980,onl,qa,102,50,20,0
1711846980,onl,pt,102,50,20,0
1711846980,onl,dr,102,50,20,0
1711846980,onl,pr,102,50,20,0
1711846980,onl,qa,103,18,10,0
1711846980,onl,pt,103,18,10,0
1711846980,onl,dr,103,18,10,0
1711846980,onl,pr,103,18,10,0
1711846980,onl,qa,104,42,41,0
1711846980,onl,pt,104,42,41,0
1711846980,onl,dr,104,42,41,0
1711846980,onl,pr,104,42,41,0
1711846980,fut,qa,105,19,5,0
1711846980,fut,pt,105,19,5,0
1711846980,fut,dr,105,19,5,0
1711846980,fut,pr,105,19,5,0
1711846980,fut,qa,106,8,7,0
1711846980,fut,pt,106,8,7,0
1711846980,fut,dr,106,8,7,0
1711846980,fut,pr,106,8,7,0
1711846980,fut,qa,107,20,9,0
1711846980,fut,pt,107,20,9,0
1711846980,fut,dr,107,20,9,0
1711846980,fut,pr,107,20,9,0
1711846980,fut,qa,108,27,30,0
1711846980,fut,pt,108,27,30,0
1711846980,fut,dr,108,27,30,0
1711846980,fut,pr,108,27,30,0
1711846980,otc,qa,109,33,40,0
1711846980,otc,pt,109,33,40,0
1711846980,otc,dr,109,33,40,0
1711846980,otc,pr,109,33,40,0
1711846980,otc,qa,110,33,43,0
1711846980,otc,pt,110,33,43,0
1711846980,otc,dr,110,33,43,0
1711846980,otc,pr,110,33,43,0
1711846980,otc,qa,111,12,14,0
1711846980,otc,pt,111,12,14,0
1711846980,otc,dr,111,12,14,0
1711846980,otc,pr,111,12,14,0
1711846980,otc,qa,112,16,19,0
1711846980,otc,pt,112,16,19,0
1711846980,otc,dr,112,16,19,0
1711846980,otc,pr,112,16,19,0
1711846980,wth,qa,113,29,9,0
1711846980,wth,pt,113,29,9,0
1711846980,wth,dr,113,29,9,0
1711846980,wth,pr,113,29,9,0
1711846980,wth,qa,114,1,4,0
1711846980,wth,pt,114,1,4,0
1711846980,wth,dr,114,1,4,0
1711846980,wth,pr,114,1,4,0
1711846980,wth,qa,115,20,49,0
1711846980,wth,pt,115,20,49,0
1711846980,wth,dr,115,20,49,0
1711846980,wth,pr,115,20,49,0
1711846980,wth,qa,116,6,17,0
1711846980,wth,pt,116,6,17,0
1711846980,wth,dr,116,6,17,0
1711846980,wth,pr,116,6,17,0
1711847040,onl,qa,101,43,38,0
1711847040,onl,pt,101,43,38,0
1711847040,onl,dr,101,43,38,0
1711847040,onl,pr,101,43,38,0
1711847040,onl,qa,102,29,39,0
1711847040,onl,pt,102,29,39,0
1711847040,onl,dr,102,29,39,0
1711847040,onl,pr,102,29,39,0
1711847040,onl,qa,103,27,21,0
1711847040,onl,pt,103,27,21,0
1711847040,onl,dr,103,27,21,0
1711847040,onl,pr,103,27,21,0
1711847040,onl,qa,104,4,30,0
1711847040,onl,pt,104,4,30,0
1711847040,onl,dr,104,4,30,0
1711847040,onl,pr,104,4,30,0
1711847040,fut,qa,105,31,18,0
1711847040,fut,pt,105,31,18,0
1711847040,fut,dr,105,31,18,0
1711847040,fut,pr,105,31,18,0
1711847040,fut,qa,106,45,24,0
1711847040,fut,pt,106,45,24,0
1711847040,fut,dr,106,45,24,0
1711847040,fut,pr,106,45,24,0
1711847040,fut,qa,107,48,10,0
1711847040,fut,pt,107,48,10,0
1711847040,fut,dr,107,48,10,0
1711847040,fut,pr,107,48,10,0
1711847040,fut,qa,108,15,31,0
1711847040,fut,pt,108,15,31,0
1711847040,fut,dr,108,15,31,0
1711847040,fut,pr,108,15,31,0
1711847040,otc,qa,109,23,3,0
1711847040,otc,pt,109,23,3,0
1711847040,otc,dr,109,23,3,0
1711847040,otc,pr,109,23,3,0
1711847040,otc,qa,110,7,3,0
1711847040,otc,pt,110,7,3,0
1711847040,otc,dr,110,7,3,0
1711847040,otc,pr,110,7,3,0
1711847040,otc,qa,111,13,50,0
1711847040,otc,pt,111,13,50,0
1711847040,otc,dr,111,13,50,0
1711847040,otc,pr,111,13,50,0
1711847040,otc,qa,112,39,13,0
1711847040,otc,pt,112,39,13,0
1711847040,otc,dr,112,39,13,0
1711847040,otc,pr,112,39,13,0
1711847040,wth,qa,113,8,49,0
1711847040,wth,pt,113,8,49,0
1711847040,wth,dr,113,8,49,0
1711847040,wth,pr,113,8,49,0
1711847040,wth,qa,114,33,9,0
1711847040,wth,pt,114,33,9,0
1711847040,wth,dr,114,33,9,0
1711847040,wth,pr,114,33,9,0
1711847040,wth,qa,115,31,45,0
1711847040,wth,pt,115,31,45,0
1711847040,wth,dr,115,31,45,0
1711847040,wth,pr,115,31,45,0
1711847040,wth,qa,116,11,31,0
1711847040,wth,pt,116,51,31,1
1711847040,wth,dr,116,11,31,0
1711847040,wth,pr,116,11,31,0
1711847100,onl,qa,101,35,24,0
1711847100,onl,pt,101,35,24,0
1711847100,onl,dr,101,35,24,0
1711847100,onl,pr,101,35,24,0
1711847100,onl,qa,102,7,5,0
1711847100,onl,pt,102,7,5,0
1711847100,onl,dr,102,7,5,0
1711847100,onl,pr,102,7,5,0
1711847100,onl,qa,103,49,22,0
1711847100,onl,pt,103,49,22,0
1711847100,onl,dr,103,49,22,0
1711847100,onl,pr,103,49,22,0
1711847100,onl,qa,104,46,35,0
1711847100,onl,pt,104,46,35,0
1711847100,onl,dr,104,46,35,0
1711847100,onl,pr,104,46,35,0
1711847100,fut,qa,105,7,37,0
1711847100,fut,pt,105,7,37,0
1711847100,fut,dr,105,7,37,0
1711847100,fut,pr,105,7,37,0
1711847100,fut,qa,106,29,32,0
1711847100,fut,pt,106,29,32,0
1711847100,fut,dr,106,29,32,0
1711847100,fut,pr,106,29,32,0
1711847100,fut,qa,107,40,7,0
1711847100,fut,pt,107,40,7,0
1711847100,fut,dr,107,40,7,0
1711847100,fut,pr,107,40,7,0
1711847100,fut,qa,108,37,38,0
1711847100,fut,pt,108,37,38,0
1711847100,fut,dr,108,37,38,0
1711847100,fut,pr,108,37,38,0
1711847100,otc,qa,109,40,50,0
1711847100,otc,pt,109,40,50,0
1711847100,otc,dr,109,40,50,0
1711847100,otc,pr,109,40,50,0
1711847100,otc,qa,110,27,21,0
1711847100,otc,pt,110,27,21,0
1711847100,otc,dr,110,27,21,0
1711847100,otc,pr,110,27,21,0
1711847100,otc,qa,111,48,8,0
1711847100,otc,pt,111,48,8,0
1711847100,otc,dr,111,48,8,0
1711847100,otc,pr,111,48,8,0
1711847100,otc,qa,112,28,26,0
1711847100,otc,pt,112,28,26,0
1711847100,otc,dr,112,28,26,0
1711847100,otc,pr,112,28,26,0
1711847100,wth,qa,113,32,31,0
1711847100,wth,pt,113,32,31,0
1711847100,wth,dr,113,32,31,0
1711847100,wth,pr,113,32,31,0
1711847100,wth,qa,114,0,40,0
1711847100,wth,pt,114,0,40,0
1711847100,wth,dr,114,0,40,0
1711847100,wth,pr,114,0,40,0
1711847100,wth,qa,115,41,16,0
1711847100,wth,pt,115,41,16,0
1711847100,wth,dr,115,41,16,0
1711847100,wth,pr,115,41,16,0
1711847100,wth,qa,116,9,12,0
1711847100,wth,pt,116,9,12,0
1711847100,wth,dr,116,9,12,0
1711847100,wth,pr,116,9,12,0
1711847160,onl,qa,101,13,41,0
1711847160,onl,pt,101,13,41,0
1711847160,onl,dr,101,13,41,0
1711847160,onl,pr,101,13,41,0
1711847160,onl,qa,102,5,21,0
1711847160,onl,pt,102,5,21,0
1711847160,onl,dr,102,5,21,0
1711847160,onl,pr,102,5,21,0
1711847160,onl,qa,103,33,41,0
1711847160,onl,pt,103,33,41,0
1711847160,onl,dr,103,33,41,0
1711847160,onl,pr,103,33,41,0
1711847160,onl,qa,104,48,49,0
1711847160,onl,pt,104,48,49,0
1711847160,onl,dr,104,48,49,0
1711847160,onl,pr,104,48,49,0
1711847160,fut,qa,105,41,34,0
1711847160,fut,pt,105,41,34,0
1711847160,fut,dr,105,41,34,0
1711847160,fut,pr,105,41,34,0
1711847160,fut,qa,106,14,29,0
1711847160,fut,pt,106,14,29,0
1711847160,fut,dr,106,14,29,0
1711847160,fut,pr,106,14,29,0
1711847160,fut,qa,107,18,2,0
1711847160,fut,pt,107,18,2,0
1711847160,fut,dr,107,18,2,0
1711847160,fut,pr,107,18,2,0
1711847160,fut,qa,108,22,35,0
1711847160,fut,pt,108,22,35,0
1711847160,fut,dr,108,22,35,0
1711847160,fut,pr,108,22,35,0
1711847160,otc,qa,109,4,25,0
1711847160,otc,pt,109,4,25,0
1711847160,otc,dr,109,4,25,0
1711847160,otc,pr,109,4,25,0
1711847160,otc,qa,110,50,50,0
1711847160,otc,pt,110,50,50,0
1711847160,otc,dr,110,50,50,0
1711847160,otc,pr,110,50,50,0
1711847160,otc,qa,111,29,36,0
1711847160,otc,pt,111,29,36,0
1711847160,otc,dr,111,29,36,0
1711847160,otc,pr,111,29,36,0
1711847160,otc,qa,112,30,41,0
1711847160,otc,pt,112,30,41,0
1711847160,otc,dr,112,30,41,0
1711847160,otc,pr,112,30,41,0
1711847160,wth,qa,113,13,7,0
1711847160,wth,pt,113,13,7,0
1711847160,wth,dr,113,13,7,0
1711847160,wth,pr,113,13,7,0
1711847160,wth,qa,114,42,45,0
1711847160,wth,pt,114,42,45,0
1711847160,wth,dr,114,42,45,0
1711847160,wth,pr,114,42,45,0
1711847160,wth,qa,115,49,1,0
1711847160,wth,pt,115,49,1,0
1711847160,wth,dr,115,49,1,0
1711847160,wth,pr,115,49,1,0
1711847160,wth,qa,116,17,25,0
1711847160,wth,pt,116,17,25,0
1711847160,wth,dr,116,17,25,0
1711847160,wth,pr,116,17,25,0
1711847220,onl,qa,101,45,14,0
1711847220,onl,pt,101,45,14,0
1711847220,onl,dr,101,45,14,0
1711847220,onl,pr,101,45,14,0
1711847220,onl,qa,102,25,16,0
1711847220,onl,pt,102,25,16,0
1711847220,onl,dr,102,25,16,0
1711847220,onl,pr,102,25,16,0
1711847220,onl,qa,103,50,43,0
1711847220,onl,pt,103,50,43,0
1711847220,onl,dr,103,50,43,0
1711847220,onl,pr,103,50,43,0
1711847220,onl,qa,104,13,15,0
1711847220,onl,pt,104,13,15,0
1711847220,onl,dr,104,13,15,0
1711847220,onl,pr,104,13,15,0
1711847220,fut,qa,105,19,43,0
1711847220,fut,pt,105,19,43,0
1711847220,fut,dr,105,19,43,0
1711847220,fut,pr,105,19,43,0
1711847220,fut,qa,106,13,19,0
1711847220,fut,pt,106,13,19,0
1711847220,fut,dr,106,13,19,0
1711847220,fut,pr,106,13,19,0
1711847220,fut,qa,107,20,2,0
1711847220,fut,pt,107,20,2,0
1711847220,fut,dr,107,20,2,0
1711847220,fut,pr,107,20,2,0
1711847220,fut,qa,108,26,20,0
1711847220,fut,pt,108,26,20,0
1711847220,fut,dr,108,26,20,0
1711847220,fut,pr,108,26,20,0
1711847220,otc,qa,109,26,13,0
1711847220,otc,pt,109,26,13,0
1711847220,otc,dr,109,26,13,0
1711847220,otc,pr,109,26,13,0
1711847220,otc,qa,110,25,39,0
1711847220,otc,pt,110,25,39,0
1711847220,otc,dr,110,25,39,0
1711847220,otc,pr,110,25,39,0
1711847220,otc,qa,111,39,9,0
1711847220,otc,pt,111,39,9,0
1711847220,otc,dr,111,39,9,0
1711847220,otc,pr,111,39,9,0
1711847220,otc,qa,112,31,31,0
1711847220,otc,pt,112,31,31,0
1711847220,otc,dr,112,31,31,0
1711847220,otc,pr,112,31,31,0
1711847220,wth,qa,113,21,16,0
1711847220,wth,pt,113,21,16,0
1711847220,wth,dr,113,21,16,0
1711847220,wth,pr,113,21,16,0
1711847220,wth,qa,114,24,4,0
1711847220,wth,pt,114,24,4,0
1711847220,wth,dr,114,24,4,0
1711847220,wth,pr,114,24,4,0
1711847220,wth,qa,115,19,5,0
1711847220,wth,pt,115,19,5,0
1711847220,wth,dr,115,19,5,0
1711847220,wth,pr,115,19,5,0
1711847220,wth,qa,116,49,4,0
1711847220,wth,pt,116,49,4,0
1711847220,wth,dr,116,49,4,0
1711847220,wth,pr,116,49,4,0
1711847280,onl,qa,101,24,2,0
1711847280,onl,pt,101,24,2,0
1711847280,onl,dr,101,24,2,0
1711847280,onl,pr,101,24,2,0
1711847280,onl,qa,102,47,27,0
1711847280,onl,pt,102,47,27,0
1711847280,onl,dr,102,47,27,0
1711847280,onl,pr,102,47,27,0
1711847280,onl,qa,103,18,36,0
1711847280,onl,pt,103,18,36,0
1711847280,onl,dr,103,18,36,0
1711847280,onl,pr,103,18,36,0
1711847280,onl,qa,104,14,36,0
1711847280,onl,pt,104,14,36,0
1711847280,onl,dr,104,14,36,0
1711847280,onl,pr,104,14,36,0
1711847280,fut,qa,105,30,31,0
1711847280,fut,pt,105,30,31,0
1711847280,fut,dr,105,30,31,0
1711847280,fut,pr,105,30,31,0
1711847280,fut,qa,106,42,19,0
1711847280,fut,pt,106,42,19,0
1711847280,fut,dr,106,42,19,0
1711847280,fut,pr,106,42,144,1
1711847280,fut,qa,107,49,9,0
1711847280,fut,pt,107,49,9,0
1711847280,fut,dr,107,49,9,0
1711847280,fut,pr,107,49,9,0
1711847280,fut,qa,108,21,8,0
1711847280,fut,pt,108,21,8,0
1711847280,fut,dr,108,21,8,0
1711847280,fut,pr,108,21,8,0
1711847280,otc,qa,109,4,0,0
1711847280,otc,pt,109,4,0,0
1711847280,otc,dr,109,4,0,0
1711847280,otc,pr,109,4,0,0
1711847280,otc,qa,110,11,45,0
1711847280,otc,pt,110,11,45,0
1711847280,otc,dr,110,11,45,0
1711847280,otc,pr,110,11,45,0
1711847280,otc,qa,111,9,19,0
1711847280,otc,pt,111,9,19,0
1711847280,otc,dr,111,9,19,0
1711847280,otc,pr,111,9,19,0
1711847280,otc,qa,112,32,12,0
1711847280,otc,pt,112,32,12,0
1711847280,otc,dr,112,32,12,0
1711847280,otc,pr,112,32,12,0
1711847280,wth,qa,113,42,50,0
1711847280,wth,pt,113,42,50,0
1711847280,wth,dr,113,42,50,0
1711847280,wth,pr,113,42,50,0
1711847280,wth,qa,114,28,15,0
1711847280,wth,pt,114,28,15,0
1711847280,wth,dr,114,28,15,0
1711847280,wth,pr,114,28,15,0
1711847280,wth,qa,115,33,27,0
1711847280,wth,pt,115,33,27,0
1711847280,wth,dr,115,33,27,0
1711847280,wth,pr,115,33,27,0
1711847280,wth,qa,116,17,45,0
1711847280,wth,pt,116,17,45,0
1711847280,wth,dr,116,17,45,0
1711847280,wth,pr,116,17,45,0
1711847340,onl,qa,101,13,24,0
1711847340,onl,pt,101,13,24,0
1711847340,onl,dr,101,13,24,0
1711847340,onl,pr,101,13,24,0
1711847340,onl,qa,102,26,47,0
1711847340,onl,pt,102,26,47,0
1711847340,onl,dr,102,26,47,0
1711847340,onl,pr,102,26,47,0
1711847340,onl,qa,103,16,8,0
1711847340,onl,pt,103,16,8,0
1711847340,onl,dr,103,16,8,0
1711847340,onl,pr,103,16,8,0
1711847340,onl,qa,104,34,0,0
1711847340,onl,pt,104,34,0,0
1711847340,onl,dr,104,34,0,0
1711847340,onl,pr,104,34,0,0
1711847340,fut,qa,105,6,0,0
1711847340,fut,pt,105,6,0,0
1711847340,fut,dr,105,6,0,0
1711847340,fut,pr,105,6,0,0
1711847340,fut,qa,106,0,2,0
1711847340,fut,pt,106,0,2,0
1711847340,fut,dr,106,0,2,0
1711847340,fut,pr,106,0,2,0
1711847340,fut,qa,107,13,8,0
1711847340,fut,pt,107,13,8,0
1711847340,fut,dr,107,13,8,0
1711847340,fut,pr,107,13,8,0
1711847340,fut,qa,108,29,50,0
1711847340,fut,pt,108,29,50,0
1711847340,fut,dr,108,29,50,0
1711847340,fut,pr,108,29,50,0
1711847340,otc,qa,109,23,30,0
1711847340,otc,pt,109,23,30,0
1711847340,otc,dr,109,23,30,0
1711847340,otc,pr,109,23,30,0
1711847340,otc,qa,110,1,38,0
1711847340,otc,pt,110,1,356,1
1711847340,otc,dr,110,1,38,0
1711847340,otc,pr,110,1,38,0
1711847340,otc,qa,111,45,30,0
1711847340,otc,pt,111,45,30,0
1711847340,otc,dr,111,45,30,0
1711847340,otc,pr,111,45,30,0
1711847340,otc,qa,112,12,45,0
1711847340,otc,pt,112,12,45,0
1711847340,otc,dr,112,12,45,0
1711847340,otc,pr,112,12,45,0
1711847340,wth,qa,113,39,11,0
1711847340,wth,pt,113,39,11,0
1711847340,wth,dr,113,39,11,0
1711847340,wth,pr,113,39,11,0
1711847340,wth,qa,114,15,38,0
1711847340,wth,pt,114,15,38,0
1711847340,wth,dr,114,15,38,0
1711847340,wth,pr,114,15,38,0
1711847340,wth,qa,115,26,1,0
1711847340,wth,pt,115,26,1,0
1711847340,wth,dr,115,26,1,0
1711847340,wth,pr,115,26,1,0
1711847340,wth,qa,116,49,49,0
1711847340,wth,pt,116,49,49,0
1711847340,wth,dr,116,49,49,0
1711847340,wth,pr,116,49,49,0
1711847400,onl,qa,101,47,31,0
1711847400,onl,pt,101,47,31,0
1711847400,onl,dr,101,47,31,0
1711847400,onl,pr,101,47,31,0
1711847400,onl,qa,102,35,35,0
1711847400,onl,pt,102,35,35,0
1711847400,onl,dr,102,35,35,0
1711847400,onl,pr,102,35,35,0
1711847400,onl,qa,103,0,18,0
1711847400,onl,pt,103,0,18,0
1711847400,onl,dr,103,0,18,0
1711847400,onl,pr,103,0,18,0
1711847400,onl,qa,104,8,6,0
1711847400,onl,pt,104,8,6,0
1711847400,onl,dr,104,8,6,0
1711847400,onl,pr,104,8,6,0
1711847400,fut,qa,105,0,1,0
1711847400,fut,pt,105,0,1,0
1711847400,fut,dr,105,0,1,0
1711847400,fut,pr,105,0,1,0
1711847400,fut,qa,106,6,35,0
1711847400,fut,pt,106,6,35,0
1711847400,fut,dr,106,6,35,0
1711847400,fut,pr,106,6,35,0
1711847400,fut,qa,107,33,14,0
1711847400,fut,pt,107,33,14,0
1711847400,fut,dr,107,33,14,0
1711847400,fut,pr,107,33,14,0
1711847400,fut,qa,108,20,21,0
1711847400,fut,pt,108,20,21,0
1711847400,fut,dr,108,20,21,0
1711847400,fut,pr,108,20,21,0
1711847400,otc,qa,109,17,50,0
1711847400,otc,pt,109,17,50,0
1711847400,otc,dr,109,17,50,0
1711847400,otc,pr,109,17,50,0
1711847400,otc,qa,110,20,47,0
1711847400,otc,pt,110,20,47,0
1711847400,otc,dr,110,20,47,0
1711847400,otc,pr,110,20,47,0
1711847400,otc,qa,111,33,29,0
1711847400,otc,pt,111,33,29,0
1711847400,otc,dr,111,33,29,0
1711847400,otc,pr,111,33,29,0
1711847400,otc,qa,112,0,17,0
1711847400,otc,pt,112,0,17,0
1711847400,otc,dr,112,0,17,0
1711847400,otc,pr,112,0,17,0
1711847400,wth,qa,113,33,34,0
1711847400,wth,pt,113,33,34,0
1711847400,wth,dr,113,33,34,0
1711847400,wth,pr,113,33,34,0
1711847400,wth,qa,114,19,37,0
1711847400,wth,pt,114,19,37,0
1711847400,wth,dr,114,19,37,0
1711847400,wth,pr,114,19,37,0
1711847400,wth,qa,115,26,27,0
1711847400,wth,pt,115,26,27,0
1711847400,wth,dr,115,26,27,0
1711847400,wth,pr,115,26,27,0
1711847400,wth,qa,116,32,1,0
1711847400,wth,pt,116,32,1,0
1711847400,wth,dr,116,32,1,0
1711847400,wth,pr,116,32,1,0
1711847460,onl,qa,101,13,6,0
1711847460,onl,pt,101,13,6,0
1711847460,onl,dr,101,13,6,0
1711847460,onl,pr,101,13,6,0
1711847460,onl,qa,102,37,37,0
1711847460,onl,pt,102,37,37,0
1711847460,onl,dr,102,37,37,0
1711847460,onl,pr,102,37,37,0
1711847460,onl,qa,103,41,6,0
1711847460,onl,pt,103,41,6,0
1711847460,onl,dr,103,41,6,0
1711847460,onl,pr,103,41,6,0
1711847460,onl,qa,104,48,40,0
1711847460,onl,pt,104,48,40,0
1711847460,onl,dr,104,48,40,0
1711847460,onl,pr,104,48,40,0
1711847460,fut,qa,105,14,48,0
1711847460,fut,pt,105,14,48,0
1711847460,fut,dr,105,14,48,0
1711847460,fut,pr,105,14,48,0
1711847460,fut,qa,106,12,24,0
1711847460,fut,pt,106,12,24,0
1711847460,fut,dr,106,12,24,0
1711847460,fut,pr,106,12,24,0
1711847460,fut,qa,107,28,1,0
1711847460,fut,pt,107,28,1,0
1711847460,fut,dr,107,28,1,0
1711847460,fut,pr,107,28,1,0
1711847460,fut,qa,108,25,7,0
